"Branch ID";"Buyer";"PO Num";"Verbal PO";"Supplier Code";"Supplier Name";"Type";"PO Type";"Reference";"CREATED-DATE";"PO Status";"Ext. Cost"
"10NJ";"BPRATT";"10509";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"08/27/2024";"Closed";"28,224.00"
"10NJ";"BPRATT";"10510";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"08/27/2024";"Closed";"28,224.00"
"10NJ";"BPRATT";"10511";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"08/27/2024";"Closed";"31,232.00"
"10NJ";"BPRATT";"10512";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"08/27/2024";"Closed";"33,296.00"
"10NJ";"BPRATT";"10513";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"08/27/2024";"Closed";"27,552.00"
"10NJ";"BPRATT";"10514";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"08/27/2024";"Closed";"39,110.40"
"10NJ";"BPRATT";"10515";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"08/27/2024";"Closed";"32,216.00"
"10NJ";"BPRATT";"10582";"";"DAVID";"DAVIDSON INDUSTRY SPA";"PO";"STOCK";"";"08/29/2024";"Closed";"48,230.08"
"10NJ";"BPRATT";"10583";"";"DAVID";"DAVIDSON INDUSTRY SPA";"PO";"STOCK";"";"08/29/2024";"Closed";"45,317.12"
"10NJ";"BPRATT";"10892";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"37,246.20"
"10NJ";"BPRATT";"10893";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"33,413.45"
"10NJ";"BPRATT";"10894";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"33,413.45"
"10NJ";"BPRATT";"10895";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"32,308.53"
"10NJ";"BPRATT";"10896";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"32,308.53"
"10NJ";"BPRATT";"10897";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"30,971.83"
"10NJ";"BPRATT";"10898";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"36,878.75"
"10NJ";"BPRATT";"10899";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"45,607.03"
"10NJ";"BPRATT";"10900";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"36,586.74"
"10NJ";"BPRATT";"10901";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"33,077.68"
"10NJ";"BPRATT";"10902";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"35,943.42"
"10NJ";"BPRATT";"10903";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"38,219.21"
"10NJ";"BPRATT";"10904";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"28,815.83"
"10NJ";"BPRATT";"10905";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"25,448.24"
"10NJ";"BPRATT";"10906";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"31,464.93"
"10NJ";"BPRATT";"10907";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"30,811.71"
"10NJ";"BPRATT";"10908";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/13/2024";"Closed";"27,062.12"
"10NJ";"BPRATT";"11016";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"44,831.54"
"10NJ";"BPRATT";"11017";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"45,967.27"
"10NJ";"BPRATT";"11018";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"47,465.46"
"10NJ";"BPRATT";"11019";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"43,160.72"
"10NJ";"BPRATT";"11020";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"47,506.10"
"10NJ";"BPRATT";"11021";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"49,803.90"
"10NJ";"BPRATT";"11022";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"50,342.48"
"10NJ";"BPRATT";"11023";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"44,234.96"
"10NJ";"BPRATT";"11024";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"44,234.96"
"10NJ";"BPRATT";"11025";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"47,397.36"
"10NJ";"BPRATT";"11026";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"40,970.98"
"10NJ";"BPRATT";"11027";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"09/18/2024";"Open";"40,833.22"
"10NJ";"BPRATT";"11128";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"09/23/2024";"Canceled";"33,413.45"
"10NJ";"BPRATT";"11164";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Open";"44,248.59"
"10NJ";"BPRATT";"11165";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Open";"40,030.25"
"10NJ";"BPRATT";"11166";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Open";"39,807.55"
"10NJ";"BPRATT";"11167";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Open";"36,534.90"
"10NJ";"BPRATT";"11168";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Open";"37,196.06"
"10NJ";"BPRATT";"11171";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"37,754.88"
"10NJ";"BPRATT";"11172";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"39,459.84"
"10NJ";"BPRATT";"11173";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"30,643.20"
"10NJ";"BPRATT";"11174";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"30,643.20"
"10NJ";"BPRATT";"11175";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"30,643.20"
"10NJ";"BPRATT";"11176";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"41,209.34"
"10NJ";"BPRATT";"11177";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"41,209.34"
"10NJ";"BPRATT";"11178";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"29,238.53"
"10NJ";"BPRATT";"11179";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"27,472.90"
"10NJ";"BPRATT";"11180";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"27,472.90"
"10NJ";"BPRATT";"11181";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,811.79"
"10NJ";"BPRATT";"11182";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,811.79"
"10NJ";"BPRATT";"11183";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"36,275.33"
"10NJ";"BPRATT";"11184";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"28,300.80"
"10NJ";"BPRATT";"11185";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"35,715.58"
"10NJ";"BPRATT";"11186";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"40,345.25"
"10NJ";"BPRATT";"11187";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"24,768.00"
"10NJ";"BPRATT";"11188";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"33,408.00"
"10NJ";"BPRATT";"11189";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"33,408.00"
"10NJ";"BPRATT";"11190";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"33,408.00"
"10NJ";"BPRATT";"11191";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"33,408.00"
"10NJ";"BPRATT";"11192";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Open";"33,408.00"
"10NJ";"BPRATT";"11193";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"33,408.00"
"10NJ";"BPRATT";"11194";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,232.00"
"10NJ";"BPRATT";"11195";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"30,400.00"
"10NJ";"BPRATT";"11196";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"30,400.00"
"10NJ";"BPRATT";"11197";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"30,400.00"
"10NJ";"BPRATT";"11198";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"36,352.00"
"10NJ";"BPRATT";"11199";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"36,352.00"
"10NJ";"BPRATT";"11200";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"36,352.00"
"10NJ";"BPRATT";"11201";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"36,352.00"
"10NJ";"BPRATT";"11202";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"34,576.00"
"10NJ";"BPRATT";"11203";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"39,110.40"
"10NJ";"BPRATT";"11204";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"36,056.00"
"10NJ";"BPRATT";"11205";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"40,500.00"
"10NJ";"BPRATT";"11206";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,651.20"
"10NJ";"BPRATT";"11207";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,651.20"
"10NJ";"BPRATT";"11208";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,651.20"
"10NJ";"BPRATT";"11209";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,651.20"
"10NJ";"BPRATT";"11210";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"25,522.56"
"10NJ";"BPRATT";"11211";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"25,522.56"
"10NJ";"BPRATT";"11212";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"25,522.56"
"10NJ";"BPRATT";"11213";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"33,599.20"
"10NJ";"BPRATT";"11214";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,834.08"
"10NJ";"BPRATT";"11215";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"26,121.96"
"10NJ";"BPRATT";"11216";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,686.20"
"10NJ";"BPRATT";"11217";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"31,686.20"
"10NJ";"BPRATT";"11218";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"27,118.00"
"10NJ";"BPRATT";"11219";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"27,638.78"
"10NJ";"BPRATT";"11220";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"09/24/2024";"Closed";"33,200.64"
"10NJ";"BPRATT";"11223";"";"DORRIS";"DORRIS LUMBER AND MOULDING";"PO";"STOCK";"";"09/24/2024";"Closed";"217,056.59"
"10NJ";"BPRATT";"11224";"";"DORRIS";"DORRIS LUMBER AND MOULDING";"PO";"STOCK";"";"09/24/2024";"Open";"239,312.44"
"10NJ";"BPRATT";"11225";"";"DORRIS";"DORRIS LUMBER AND MOULDING";"PO";"STOCK";"";"09/24/2024";"Open";"240,714.31"
"10NJ";"BPRATT";"11332";"";"DAVID";"DAVIDSON INDUSTRY SPA";"PO";"STOCK";"";"09/30/2024";"Open";"45,317.12"
"10NJ";"BPRATT";"11370";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/01/2024";"Closed";"27,370.23"
"10NJ";"BPRATT";"11409";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/02/2024";"Canceled";"0.00"
"10NJ";"BPRATT";"11412";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/03/2024";"Closed";"37,238.89"
"10NJ";"BPRATT";"11432";"";"PVM";"POWELL VALLEY MILLWORK";"PO";"STOCK";"";"10/03/2024";"Closed";"13,633.87"
"10NJ";"BPRATT";"11461";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"SR";"STOCK";"";"10/04/2024";"Open";"-512.97"
"10NJ";"BPRATT";"11725";"";"IKE";"IKE TRADING CO. LTD.";"PO";"STOCK";"";"10/15/2024";"Canceled";"0.00"
"10NJ";"BPRATT";"11853";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"46,254.43"
"10NJ";"BPRATT";"11854";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"43,255.23"
"10NJ";"BPRATT";"11855";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"44,679.34"
"10NJ";"BPRATT";"11856";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"46,489.86"
"10NJ";"BPRATT";"11857";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"45,789.24"
"10NJ";"BPRATT";"11858";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"45,221.53"
"10NJ";"BPRATT";"11859";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"42,388.53"
"10NJ";"BPRATT";"11860";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"47,174.25"
"10NJ";"BPRATT";"11861";"";"SHAMROC";"SHAMROCK INTERNATIONAL";"PO";"STOCK";"";"10/21/2024";"Open";"48,239.04"
"10NJ";"BPRATT";"11876";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"39,860.81"
"10NJ";"BPRATT";"11877";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"39,622.21"
"10NJ";"BPRATT";"11878";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"36,373.50"
"10NJ";"BPRATT";"11882";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"30,643.20"
"10NJ";"BPRATT";"11883";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"30,643.20"
"10NJ";"BPRATT";"11884";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"28,477.44"
"10NJ";"BPRATT";"11885";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"35,449.34"
"10NJ";"BPRATT";"11886";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"35,449.34"
"10NJ";"BPRATT";"11887";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"42,444.86"
"10NJ";"BPRATT";"11888";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"29,120.26"
"10NJ";"BPRATT";"11889";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"32,701.36"
"10NJ";"BPRATT";"11890";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"28,300.80"
"10NJ";"BPRATT";"11891";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"31,917.43"
"10NJ";"BPRATT";"11892";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"31,320.58"
"10NJ";"BPRATT";"11893";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"31,320.58"
"10NJ";"BPRATT";"11894";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"31,320.58"
"10NJ";"BPRATT";"11895";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"31,320.58"
"10NJ";"BPRATT";"11896";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"34,131.46"
"10NJ";"BPRATT";"11897";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"33,124.22"
"10NJ";"BPRATT";"11898";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"45,515.52"
"10NJ";"BPRATT";"11899";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"28,477.44"
"10NJ";"BPRATT";"11900";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"30,701.95"
"10NJ";"BPRATT";"11901";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"30,866.30"
"10NJ";"BPRATT";"11902";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"36,352.00"
"10NJ";"BPRATT";"11903";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"36,352.00"
"10NJ";"BPRATT";"11904";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"36,352.00"
"10NJ";"BPRATT";"11905";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"36,352.00"
"10NJ";"BPRATT";"11906";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"36,352.00"
"10NJ";"BPRATT";"11907";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"36,352.00"
"10NJ";"BPRATT";"11908";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"31,232.00"
"10NJ";"BPRATT";"11909";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"31,232.00"
"10NJ";"BPRATT";"11910";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"28,224.00"
"10NJ";"BPRATT";"11911";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"28,224.00"
"10NJ";"BPRATT";"11912";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"33,177.60"
"10NJ";"BPRATT";"11913";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"30,400.00"
"10NJ";"BPRATT";"11914";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"30,400.00"
"10NJ";"BPRATT";"11915";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"33,408.00"
"10NJ";"BPRATT";"11916";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"33,408.00"
"10NJ";"BPRATT";"11917";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"33,408.00"
"10NJ";"BPRATT";"11918";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"33,408.00"
"10NJ";"BPRATT";"11919";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"30,873.60"
"10NJ";"BPRATT";"11920";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"29,768.00"
"10NJ";"BPRATT";"11921";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"36,357.60"
"10NJ";"BPRATT";"11922";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"37,670.40"
"10NJ";"BPRATT";"11923";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"42,270.72"
"10NJ";"BPRATT";"11924";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"31,651.20"
"10NJ";"BPRATT";"11925";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"31,651.20"
"10NJ";"BPRATT";"11926";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"25,522.56"
"10NJ";"BPRATT";"11927";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"7.56"
"10NJ";"BPRATT";"11928";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Open";"12.52"
"10NJ";"BPRATT";"11929";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"10/21/2024";"Closed";"31,581.72"
"10NJ";"BPRATT";"12052";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"33,413.45"
"10NJ";"BPRATT";"12053";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"33,413.45"
"10NJ";"BPRATT";"12054";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"32,308.53"
"10NJ";"BPRATT";"12055";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"36,527.27"
"10NJ";"BPRATT";"12056";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"36,174.64"
"10NJ";"BPRATT";"12057";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"36,878.75"
"10NJ";"BPRATT";"12058";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"36,141.15"
"10NJ";"BPRATT";"12059";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"35,117.31"
"10NJ";"BPRATT";"12060";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Closed";"36,257.25"
"10NJ";"BPRATT";"12061";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Closed";"41,418.16"
"10NJ";"BPRATT";"12062";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Closed";"36,174.64"
"10NJ";"BPRATT";"12063";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"33,183.48"
"10NJ";"BPRATT";"12064";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"32,221.75"
"10NJ";"BPRATT";"12065";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Closed";"22,479.32"
"10NJ";"BPRATT";"12066";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Closed";"34,859.33"
"10NJ";"BPRATT";"12067";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"26,314.68"
"10NJ";"BPRATT";"12068";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"26,800.32"
"10NJ";"BPRATT";"12069";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Closed";"25,128.76"
"10NJ";"BPRATT";"12070";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"25,997.37"
"10NJ";"BPRATT";"12071";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"19,674.55"
"10NJ";"BPRATT";"12072";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"19,674.55"
"10NJ";"BPRATT";"12073";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"19,674.55"
"10NJ";"BPRATT";"12074";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"19,674.55"
"10NJ";"BPRATT";"12075";"";"ARAUCO";"ARAUCO NORTH AMERICA INC";"PO";"STOCK";"";"10/25/2024";"Open";"26,843.51"
"10NJ";"BPRATT";"12210";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"11/01/2024";"Open";"31,560.96"
"10NJ";"BPRATT";"12303";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"11/05/2024";"Open";"9.10"
"10NJ";"BPRATT";"12304";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"11/05/2024";"Open";"9.10"
"10NJ";"BPRATT";"12305";"";"CMPC";"CMPC USA, INC";"PO";"STOCK";"";"11/05/2024";"Open";"7.56"
